id,max_cos
te00745,0.2931043235489293
te00746,0.3348539749855541
te00748,0.32032924883142394
te00749,0.2864342664097936
te00753,0.33084008955196853
te00755,0.42507842301881765
te00756,0.3287792284955813
te00757,0.24882094722674028
te00759,0.5135071886521207
te00760,0.3293471361833226
te00761,0.33586868316734664
te00762,0.6302111396135893
te00764,0.5844667820434879
te00767,0.30468912527452713
te00768,0.3286300125106485
te00769,0.5018689612936073
te00770,0.2038770494669941
te00772,0.9108936728104912
te00773,0.2512496249158974
te00774,0.24457436031763988
te00775,0.41037323263197795
te00776,0.39898713950451137
te00777,0.6896646136941602
te00778,0.2020031365230265
te00780,0.5778003603571871
te00782,0.521310290449001
te00783,0.5607955821594278
te00786,0.5148387351098819
te00787,0.20583628611912863
te00790,0.3204187684142677
te00791,0.4724497389819898
te00795,0.5098849724073036
te00797,0.4028605269686597
te00798,0.4099220826804169
te00801,0.33983495555534804
te00803,0.24440398734898
te00804,0.2703592529605663
te00805,0.82694276464248
te00807,0.5288766578978756
te00808,0.2598356675423622
te00809,0.33868188630193424
te00810,0.4338053249981206
te00811,0.3602055674695189
te00812,0.33103087827771216
te00813,0.3738182870781281
te00814,0.54622148165258
te00816,0.5870897169814429
te00817,0.3369928668146311
te00819,0.5038377687675185
te00820,0.28262961222832034
te00821,0.8099368951920772
te00822,0.33680114891614665
te00823,0.36829258089059697
te00824,0.4521858967291267
te00828,0.4316436555358447
te00829,0.3048335879659008
te00830,0.4170448533479724
te00832,0.4357244687785889
te00834,0.7561647492990697
te00835,0.2622261424532486
te00836,0.485110616180132
te00839,0.5226037271463733
te00840,0.3335636682396937
te00841,0.30069805922530934
te00844,0.4188741444906587
te00845,0.5662768662285412
te00846,0.45681156623627844
te00849,0.7165575046934566
te00850,0.4421342728829766
te00852,0.8702846213702773
te00853,0.36414474555193993
te00854,0.2620474450030757
te00857,0.32163700458076483
te00861,0.37014122994235765
te00863,0.41865700257667426
te00865,0.42125238828573475
te00867,0.3222673560375919
te00868,0.6201313141080514
te00871,0.371694531966059
te00873,0.5412342489248777
te00874,0.39419159223722255
te00878,0.5469113840331212
te00879,0.5551762220552678
te00882,0.4424913738589567
te00885,0.3344435868618041
te00886,0.8348207083457054
te00887,0.37808927671653536
te00889,0.45561110574562763
te00890,0.33342205954477705
te00891,0.24195191171854805
te00892,0.46555753637475655
te00893,0.35548957499888606
te00897,0.5898016039536986
te00898,0.6722254837811866
te00899,0.19880354729968566
te00900,0.5878312580897159
te00901,0.45355392595211
te00902,0.26401361790872835
te00903,0.4049732193609103
te00904,0.32946094327943737
te00907,0.27396056877744074
te00909,0.21263330186913662
te00911,0.2911587949403788
te00912,0.2581195330098764
te00914,0.3424013186067979
te00915,0.6256778722511416
te00920,0.87016880270232
te00922,0.4714760663625554
te00923,0.33997018435142634
te00924,0.24676665375209145
te00925,0.3104662060338759
te00926,0.35558127706309717
te00928,0.42087584203592315
te00929,0.33473130858524625
te00930,0.40961872926257664
te00931,0.39517800559928407
te00932,0.7630758161635438
te00933,0.3929438744773668
te00934,0.2566975420512213
te00935,0.605348969289463
te00936,0.5141284864710874
te00938,0.3172861993466154
te00940,0.5423896952667876
te00943,0.41577181865751445
te00947,0.5814420010774958
te00948,0.38259535649969706
te00949,0.29573974515011836
te00951,0.5894010235941823
te00955,0.3472598263001668
te00956,0.43214695098421363
te00957,0.6447155283202324
te00958,0.5847495372980743
te00959,0.35857717055325006
te00960,0.4110396794744601
te00962,0.2799101484363771
te00963,0.3228576126706731
te00964,0.3384287993598315
te00966,0.3947153568501624
te00968,0.38694238358162836
te00969,0.2699326291526791
te00970,0.3792369885261386
te00971,0.5576384314281182
te00972,0.6201313141080514
te00973,0.2310395513933491
te00975,0.4683368213581628
te00976,0.3470106131887219
te00985,0.40284230416253186
te00987,0.45815470261175073
te00989,0.3163435616355077
te00990,0.5598670487087299
te00991,0.7566070390679075
te00992,0.6038210274933945
te00993,0.26962959214339743
te00994,0.3916194160951892
te00995,0.4704488919923557
te00996,0.21846598544043647
te00999,0.5496552802331313
te01002,0.2203524290033721
te01003,0.25704665555927864
te01007,0.6705987523703472
te01008,0.3069169272251321
te01009,0.26202433884441195
te01010,0.38282706657833215
te01011,0.5602312485137048
te01013,0.4054600977851994
te01014,0.5954980541702336
te01015,0.22677580622334675
te01017,0.4974834100779131
te01018,0.4452399967226944
te01019,0.20225636313362147
te01020,0.38582803564816764
te01022,0.37707178467170743
te01023,0.2734715857693572
te01024,0.7438178143713239
te01027,0.4242759068382233
te01029,0.2519761067458606
te01030,0.39674294045752106
te01032,0.21685284184048298
te01034,0.32430892468828254
te01035,0.3633162324042878
te01037,0.3102133847074978
te01038,0.8072822360137165
te01040,0.565832565801987
te01041,0.2582898205658084
te01042,0.2787449817272005
te01043,0.41892817358087353
te01044,0.31347767271426796
te01046,0.405027838732194
te01047,0.770505213330615
te01048,0.4122021866908821
te01051,0.46910077652236803
te01052,0.2084022421557422
te01053,0.2913816710966165
te01054,0.4374411271305287
te01056,0.19607455116841063
te01059,0.3750702858216798
te01060,0.31372623341822214
te01061,0.2533684463873442
